date,state,ave_temp,ave_temp_uncertainty,disaster_occurrence,month,fitted_temp,error,mean,std,anomaly
1840-06-01,AL,25.025,1.157,0.0,6,25.067554212222106,-0.042554212222107424,-0.24378717471318367,0.5608802414507016,0
1840-07-01,AL,25.604,1.709,0.0,7,25.825868802777123,-0.22186880277712362,-0.38064847826502896,0.43954660267783324,0
1840-08-01,AL,25.9,1.529,0.0,8,24.519064242851613,1.3809357571483858,0.37217091404971825,0.878204595809115,1
1840-09-01,AL,22.328000000000003,1.591,0.0,9,21.510460668807664,0.8175393311923393,0.6588687618545338,0.8130977041597478,1
1840-10-01,AL,17.064999999999998,1.996,0.0,10,16.28499340631736,0.7800065936826392,0.9928272273411215,0.33663533649629596,1
1840-11-01,AL,10.229,3.4360000000000004,0.0,11,11.411896929864124,-1.1828969298641248,0.1382163316702846,1.1442715429248729,0
1840-12-01,AL,6.933,1.938,0.0,12,7.0215806292171585,-0.0885806292171587,-0.1638236551328814,0.9836125738316146,0
1841-01-01,AL,7.491,2.81,0.0,1,7.20410961649399,0.2868903835060097,-0.32819572519175794,0.7636296434136113,0
1841-02-01,AL,8.062999999999999,1.87,0.0,2,9.351569382562493,-1.2885693825624944,-0.36341987609121446,0.8229038992140835,0
1841-03-01,AL,12.817,3.3960000000000004,0.0,3,12.74920751582921,0.06779248417078954,-0.3112955049618984,0.8534044447116019,0
1841-04-01,AL,17.396,1.986,0.0,4,17.558066467224815,-0.16206646722481466,-0.46094778853883983,0.7258973147454983,0
1841-05-01,AL,20.98,1.09,0.0,5,21.57264526101583,-0.5926452610158286,-0.2289730813566179,0.3352638887169257,0
1841-06-01,AL,25.364,1.119,0.0,6,24.828586831781937,0.5354131682180636,-0.07309952000752655,0.5692673301834075,0
1841-07-01,AL,27.2,1.4680000000000002,0.0,7,26.625809133723685,0.5741908662763144,0.17231959115951648,0.6627626620927533,0
1841-08-01,AL,25.657,1.457,0.0,8,26.327425999985444,-0.6704259999854436,0.14639267816964482,0.7076513917203914,0
1841-09-01,AL,23.23,1.315,0.0,9,22.283872783860943,0.9461272161390575,0.2832973608099761,0.8466258611584879,1
1841-10-01,AL,15.218,1.579,0.0,10,16.93163296336733,-1.7136329633673313,-0.47931058240457247,1.3401398733899605,0
1841-11-01,AL,11.867,0.8690000000000001,0.0,11,10.45340257829804,1.4135974217019616,0.21536389149122925,1.6868324599120041,0
1841-12-01,AL,8.857999999999997,2.063,0.0,12,7.404843922416928,1.4531560775830688,0.38437351197256636,1.8170345620652757,0
1842-01-01,AL,10.19,1.836,0.0,1,7.923381695321775,2.2666183046782242,1.7111239346544183,0.4814786788215592,1
1842-02-01,AL,9.998,2.086,0.0,2,10.174182582284,-0.1761825822840013,1.1811972666590973,1.2439012177279627,0
1842-03-01,AL,17.129,2.31,0.0,3,13.331316594234792,3.797683405765209,1.962706376053144,2.004289043030947,1
1842-04-01,AL,18.916,2.387,0.0,4,18.977913280845108,-0.06191328084510772,1.1865291808787,2.2620475587218976,0
1842-05-01,AL,21.65,1.319,0.0,5,21.572299474146753,0.0777005258532455,1.2711568835911156,2.1891494248204952,0
1842-06-01,AL,24.432,1.209,0.0,6,24.03768997851211,0.39431002148788963,0.13669908883200912,0.23376387279248084,1
1842-07-01,AL,24.951,1.838,0.0,7,24.934183671233498,0.01681632876650241,0.16294229203587918,0.2026696598838164,0
1842-08-01,AL,23.945,1.582,0.0,8,23.946954349795625,-0.001954349795624921,0.13639066681958903,0.2235618029263241,0
1842-09-01,AL,23.572,1.249,0.0,9,20.800914031000758,2.771085968999241,0.9286493159900395,1.5956245485254656,1
1842-10-01,AL,16.852,1.362,0.0,10,16.911528928403595,-0.05952892840359425,0.9032008969333406,1.6178920513619908,0
1842-11-01,AL,8.918,2.111,0.0,11,12.076579912580144,-3.1585799125801444,-0.1490076239948325,2.9658454434638117,0
1842-12-01,AL,7.497999999999998,1.82,0.0,12,7.1033552585497,0.39464474145029804,-0.9411546998444802,1.9337268062355277,0
1843-01-01,AL,9.139,1.638,0.0,1,7.9904424300845,1.148557569915499,-0.5384592004047825,2.300189241781794,0
1843-02-01,AL,6.51,1.671,0.0,2,10.143302772431053,-3.633302772431053,-0.6967001536884186,2.5709574760263023,0
1843-03-01,AL,8.291,1.833,0.0,3,12.556749878599202,-4.265749878599202,-2.250165027038252,2.9603181930002074,0
1843-04-01,AL,17.21,1.734,0.0,4,15.16910820859816,2.0408917914018403,-1.9527202865428048,3.472995883578612,0
1843-05-01,AL,21.359,1.226,0.0,5,21.091142880214164,0.2678571197858375,-0.6523336558038414,3.2524599284324003,0
1843-06-01,AL,24.196,1.742,0.0,6,25.32323920907333,-1.127239209073327,0.3938365673714503,1.5878181964423028,0
1843-07-01,AL,26.08,1.134,0.0,7,26.78066494202993,-0.7006649420299311,-0.5200156771058069,0.7148769540187734,0
1843-08-01,AL,25.037,2.064,0.0,8,26.325937335890742,-1.2889373358907434,-1.0389471623313338,0.3039123500007209,0
1843-09-01,AL,24.192,1.155,0.0,9,22.84894148977865,1.3430585102213506,-0.21551458923310798,1.3814407993474969,0
1843-10-01,AL,15.095999999999998,1.626,0.0,10,17.716203805388986,-2.6202038053889876,-0.8553608770194602,2.0168920285552314,0
1843-11-01,AL,12.158,1.5530000000000002,0.0,11,10.58994327291082,1.5680567270891803,0.09697047730718111,2.3558296015007887,0
1843-12-01,AL,8.545,3.09,0.0,12,7.835696499912363,0.7093035000876373,-0.11428119273738997,2.212261372819724,0
1844-01-01,AL,7.691,0.706,0.0,1,8.008148384238734,-0.3171483842387337,0.6534039476460279,0.9438448749219664,0
1844-02-01,AL,9.743,1.937,0.0,2,8.450117858364674,1.2928821416353262,0.5616790858280766,0.8151038579994236,1
1844-03-01,AL,12.353,2.327,0.0,3,12.725001585655832,-0.3720015856558323,0.20124405724692007,0.9457840656786719,0
1844-04-01,AL,19.012,1.874,0.0,4,17.018108790248498,1.993891209751503,0.971590588576999,1.2152297627979318,1
1844-05-01,AL,22.844,0.812,0.0,5,21.7826020040767,1.0613979959233006,0.8944292066729904,1.1917512795368543,0
1844-06-01,AL,24.581,1.288,0.0,6,25.262291150669213,-0.6812911506692139,0.7913326850018633,1.357884980216925,0
1844-07-01,AL,27.088,1.291,0.0,7,25.951568836991463,1.1364311630085382,0.505512669420875,1.0284867401069842,1
1844-08-01,AL,25.325,2.969,0.0,8,25.565479111246276,-0.24047911124627674,0.07155363369768253,0.948183488491709,0
1844-09-01,AL,22.264,1.289,0.0,9,22.149566360618458,0.1144336393815415,0.33679523038126763,0.7148803981792512,0
1844-10-01,AL,15.779000000000002,1.436,0.0,10,15.87625375033182,-0.09725375033181827,-0.07443307406551784,0.1785535006331432,0
1844-11-01,AL,12.944,1.545,0.0,11,10.775826120738584,2.168173879261417,0.7284512561037134,1.2513208267526152,1
1844-12-01,AL,7.257999999999999,1.51,0.0,12,8.342103778134469,-1.0841037781344696,0.32893878359837636,1.6675003889601825,0
1845-01-01,AL,9.463,1.676,0.0,1,7.666002913796144,1.796997086203855,0.9603557291102675,1.780253931465545,1
1845-02-01,AL,10.14,3.29,0.0,2,9.800378986410799,0.33962101358920194,0.35083810721952907,1.4405831857323461,0
1845-03-01,AL,13.289,1.6869999999999998,0.0,3,13.422596307666288,-0.13359630766628783,0.667673930708923,1.0062364286968988,0
1845-04-01,AL,19.211,1.636,0.0,4,17.681687594554575,1.529312405445424,0.578445703789446,0.8567930155658982,1
1845-05-01,AL,20.646,1.927,0.0,5,21.85419273362357,-1.2081927336235694,0.06250778805185557,1.379248421741066,0
1845-06-01,AL,24.942,2.116,0.0,6,23.875269066815584,1.0667309331844166,0.4626168683354237,1.4653323681398798,0
1845-07-01,AL,26.307,1.365,0.0,7,25.777286807225053,0.5297131927749454,0.12941713077859754,1.1891161109782227,0
1845-08-01,AL,25.495,1.897,0.0,8,25.096115884717193,0.398884115282808,0.66510941374739,0.3539123415980309,1
1845-09-01,AL,22.887,1.143,0.0,9,22.28150572434814,0.6054942756518606,0.511363861236538,0.10452015627486513,1
1845-10-01,AL,15.786,1.388,0.0,10,16.525431489664367,-0.7394314896643674,0.08831563375676706,0.724255420995083,0
1845-11-01,AL,10.233,1.735,0.0,11,11.206349619688138,-0.9733496196881379,-0.3690956112335482,0.8520848012978529,0
1845-12-01,AL,3.533999999999999,2.7030000000000003,0.0,12,7.086936222175224,-3.5529362221752248,-1.7552391105092433,1.5612384833386204,0
1846-01-01,AL,7.544,2.499,0.0,1,6.040942687135672,1.5030573128643274,-1.0077428429996784,2.5281722304755303,0
1846-02-01,AL,7.692,2.2030000000000003,0.0,2,8.818053713678585,-1.1260537136785853,-1.0586442076631608,2.5286707353303695,0
1846-03-01,AL,12.994000000000002,1.951,0.0,3,12.687365690425851,0.30663430957415017,0.22787930291996408,1.3163236535051204,0
1846-04-01,AL,17.144000000000002,1.968,0.0,4,18.545699311069722,-1.40169931106972,-0.7403729050580518,0.9171494995141476,0
1846-05-01,AL,22.264,2.279,0.0,5,21.906497491144286,0.35750250885571333,-0.24585416421328551,1.0013143342917237,0
1846-06-01,AL,23.765,2.891,0.0,6,25.784324755662972,-2.0193247556629714,-1.0211738526256593,1.233258561589074,0
1846-07-01,AL,26.127,2.327,0.0,7,26.203142636806668,-0.07614263680666866,-0.5793216278713089,1.265787811651829,0
1846-08-01,AL,25.936,1.504,0.0,8,25.4766212911902,0.45937870880980114,-0.5453628945532797,1.304269318011828,0
1846-09-01,AL,24.388,1.804,0.0,9,22.666157870976015,1.7218421290239867,0.7016927336757064,0.9231599912933157,1
1846-10-01,AL,16.506999999999998,1.342,0.0,10,17.074215873052477,-0.5672158730524792,0.5380016549271028,1.146552576186351,0
1846-11-01,AL,12.452,2.6660000000000004,0.0,11,11.289993223904254,1.1620067760957458,0.7722110106890844,1.1932737272998843,0
1846-12-01,AL,10.015,1.783,0.0,12,7.482226860426442,2.5327731395735587,1.0425213475389417,1.5534447352025276,1
1847-01-01,AL,6.541,6.422999999999999,0.0,1,8.796796453576695,-2.2557964535766946,0.47966115403086995,2.4661298319581597,0
1847-02-01,AL,9.185,1.856,0.0,2,7.9174873219025885,1.267512678097412,0.5148297880314253,2.4814307036182206,0
1847-03-01,AL,10.917,2.584,0.0,3,12.300373589009173,-1.3833735890091727,-0.7905524548294851,1.8349399124172878,0
1847-04-01,AL,18.164,1.3530000000000002,0.0,4,16.115773516366662,2.0482264836333393,0.6441218575738595,1.7987306221262407,1
1847-05-01,AL,19.748,1.334,0.0,5,21.297070800829147,-1.5490708008291456,-0.2947393020683264,2.0307585765490574,0
1847-06-01,AL,24.438,1.882,0.0,6,23.81128946998971,0.6267105300102891,0.37528873760482756,1.8117799608320078,0
1847-07-01,AL,25.56600000000001,1.551,0.0,7,26.318452262455466,-0.7524522624554564,-0.5582708444247709,1.1008114812439591,0
1847-08-01,AL,25.4,1.5219999999999998,0.0,8,25.657049796276468,-0.25704979627646907,-0.12759717624054545,0.6986350890529047,0
1847-09-01,AL,22.39,1.028,0.0,9,23.14088289099392,-0.7508828909939211,-0.5867949832419489,0.2855687867690178,0
1847-10-01,AL,16.948999999999998,1.626,0.0,10,16.65831757070495,0.2906824292950496,-0.23908341932511354,0.5210150402172603,0
1847-11-01,AL,12.53,1.403,0.0,11,12.025431059675732,0.5045689403242672,0.014789492875131907,0.6716602634254238,0
1847-12-01,AL,6.784999999999998,2.629,0.0,12,8.37190381813634,-1.5869038181363422,-0.2638841495056751,1.1507487312995923,0
1848-01-01,AL,9.253,1.636,0.0,1,7.3542248595439705,1.8987751404560296,0.27214675421465157,1.7544242659745213,1
1848-02-01,AL,9.782,1.891,0.0,2,9.38595789555954,0.3960421044404594,0.23597114225338225,1.7483439264901173,0
1848-03-01,AL,12.779000000000002,1.415,0.0,3,12.76474504278699,0.014254957213012176,0.7696907340365003,0.9962750895519176,0
1848-04-01,AL,16.141000000000002,1.835,0.0,4,17.477500225763528,-1.3365002257635261,-0.30873438803668485,0.9103116605567803,0
1848-05-01,AL,22.113000000000003,1.983,0.0,5,20.09974264752757,2.013257352472433,0.2303373613073063,1.6853004664618545,1
1848-06-01,AL,23.962,2.121,0.0,6,24.591356944134304,-0.6293569441343045,0.015800060858200737,1.7656131028782442,0
1848-07-01,AL,25.622,2.431,0.0,7,25.71717081754997,-0.09517081754997037,0.4295765302627193,1.3972732067977174,0
1848-08-01,AL,25.55,1.754,0.0,8,25.24448030139117,0.30551969860882977,-0.1396693543584817,0.4690241722130112,0
1848-09-01,AL,21.538,1.601,0.0,9,22.748836509286942,-1.210836509286942,-0.33349587607602754,0.7857691534076378,0
1848-10-01,AL,17.037,1.571,0.0,10,16.113660965521383,0.9233390344786159,0.006007407933501223,1.0981607451101127,0
1848-11-01,AL,8.578,1.443,0.0,11,11.962741767926737,-3.3847417679267373,-1.2240797475783545,2.1540709337284087,0
1848-12-01,AL,10.574000000000002,2.365,0.0,12,6.284816844139367,4.289183155860635,0.6092601408041712,3.8465913608765274,1
1849-01-01,AL,7.675,2.6260000000000003,0.0,1,9.45059162890638,-1.7755916289063807,-0.2903834136574943,4.04680905355852,0
1849-02-01,AL,7.672000000000001,1.771,0.0,2,9.279545247116094,-1.607545247116093,0.30201542661272046,3.4540106792647642,0
1849-03-01,AL,14.737,2.265,0.0,3,12.181354843434667,2.5556451565653333,-0.2758305731523801,2.453569033590334,1
1849-04-01,AL,16.749000000000002,1.7,0.0,4,18.235250333892584,-1.4862503338925812,-0.17938347481444694,2.369380578303895,0
1849-05-01,AL,21.424,0.926,0.0,5,21.0209221723743,0.403077827625701,0.490824216766151,2.0223759196922946,0
1849-06-01,AL,24.903,2.066,0.0,6,24.300835006607336,0.6021649933926625,-0.16033583762473924,1.1525822588661703,0
1849-07-01,AL,24.972,1.847,0.0,7,26.055341251513738,-1.0833412515137368,-0.02603281016512445,0.9210509106468618,0
1849-08-01,AL,25.65,2.003,0.0,8,24.850693526185808,0.7993064738141911,0.1060434052310389,1.0347430053402018,0
1849-09-01,AL,22.558000000000003,1.445,0.0,9,22.465027365913283,0.09297263408672052,-0.06368738120427508,0.951050674104012,0
1849-10-01,AL,16.503999999999998,2.275,0.0,10,16.51727904364748,-0.01327904364748278,0.2930000214178096,0.44168090581193203,0
1849-11-01,AL,14.08,2.073,0.0,11,11.307162971259606,2.772837028740394,0.9508435397265439,1.5787867367893098,1
1849-12-01,AL,10.034,3.39,0.0,12,9.351876248184393,0.6821237518156078,1.147227245636173,1.4501212491296862,0
1850-01-01,AL,11.393,2.027,0.0,1,9.035560192586312,2.357439807413689,1.9374668626565636,1.1068213303524772,1
1850-02-01,AL,9.454,1.941,0.0,2,10.361517011896812,-0.907517011896811,0.7106821824441619,1.6326657483883118,0
1850-03-01,AL,12.959,3.23,0.0,3,12.658565822594968,0.3004341774050321,0.5834523243073034,1.65077563938816,0
1850-04-01,AL,15.925,2.721,0.0,4,16.436423992049285,-0.5114239920492842,-0.37283560884702105,0.6157853310227176,0
1850-05-01,AL,20.33,1.505,0.0,5,19.35900993394052,0.9709900660594784,0.25333341713840873,0.7423285803017097,1
1850-06-01,AL,24.388,1.0,0.0,6,23.056248222611828,1.331751777388174,0.5971059504661227,0.9768143263588883,1
1850-07-01,AL,27.204,1.156,0.0,7,25.374143604642278,1.829856395357723,1.3775327462684583,0.4312595108912141,1
1850-08-01,AL,26.74,0.963,0.0,8,26.192936207514038,0.5470637924859609,1.2362239884106192,0.6467096600064739,0
1850-09-01,AL,23.411,1.347,0.0,9,23.66398919438575,-0.25298919438574785,0.707976997819312,1.0507051120158806,0
1850-10-01,AL,16.259,1.4280000000000002,0.0,10,17.344326235563308,-1.0853262355633078,-0.2637505458210316,0.816248219558284,0
1850-11-01,AL,12.066,1.732,0.0,11,11.696317813430404,0.3696821865695963,-0.3228777477931531,0.730017591940301,0
1850-12-01,AL,7.138999999999999,1.575,0.0,12,7.925228948290314,-0.7862289482903151,-0.5006243324280089,0.7684008553942878,0
1851-01-01,AL,8.366,0.945,0.0,1,7.534971986171944,0.8310280138280559,0.13816041736911236,0.8331156988019348,0
1851-02-01,AL,11.179,1.575,0.0,2,8.569075848622655,2.6099241513773457,0.8849077389716955,1.6987175273368988,1
1851-03-01,AL,13.640999999999998,1.487,0.0,3,13.59137031074518,0.04962968925481803,1.1635272848200733,1.312133284808119,0
1851-04-01,AL,16.211000000000002,2.167,0.0,4,17.645440878093574,-1.4344408780935716,0.40837098751286405,2.0459089941169384,0
1851-05-01,AL,21.923,1.132,0.0,5,20.589941454191397,1.3330585458086013,-0.01725088101005075,1.3849613797264493,0
1851-06-01,AL,24.387,1.206,0.0,6,24.476145473995885,-0.08914547399588457,-0.06350926876028495,1.3839278075783925,0
1851-07-01,AL,26.29,1.891,0.0,7,25.834623113444497,0.4553768865555021,0.5664299861227396,0.7175762410221553,0
1851-08-01,AL,25.775,1.58,0.0,8,25.516218044175655,0.25878195582434316,0.20833778946132023,0.275743741044141,0
1851-09-01,AL,22.438,1.4380000000000002,0.0,9,22.617119153906383,-0.17911915390638455,0.1783465628244869,0.3248056275306719,0
1851-10-01,AL,16.509,2.48,0.0,10,16.307928065168728,0.20107193483127261,0.09357824558307708,0.23791913625610522,0
1851-11-01,AL,9.962,1.774,0.0,11,11.507460015136909,-1.545460015136909,-0.5078357447373403,0.9184957326413773,0
1851-12-01,AL,6.039999999999999,3.619,0.0,12,7.109177184669743,-1.0691771846697442,-0.8045217549917935,0.9028429184571878,0
1852-01-01,AL,3.176,2.919,0.0,1,7.203370704323298,-4.027370704323298,-2.2140026347099835,1.5883762622782915,0
1852-02-01,AL,10.42,1.536,0.0,2,6.873860122387136,3.5461398776128643,-0.5168026704600592,3.816851298732492,0
1852-03-01,AL,14.741,1.241,0.0,3,13.658068672064136,1.0829313279358637,0.20056683374181006,3.863086972763539,0
1852-04-01,AL,15.606000000000002,2.216,0.0,4,18.979514894211803,-3.3735148942118016,0.4185187704456421,3.5073477978697594,0
1852-05-01,AL,22.106,1.238,0.0,5,21.610245065458148,0.4957549345418535,-0.5982762105780282,2.421292287724192,0
1852-06-01,AL,23.968000000000004,1.054,0.0,6,25.392454819003312,-1.4244548190033086,-1.4340715928910857,1.9346528406100931,0
1852-07-01,AL,25.936,1.69,0.0,7,26.073095597789724,-0.1370955977897239,-0.355265160750393,0.9785192093434804,0
1852-08-01,AL,25.081,1.624,0.0,8,25.447996826557482,-0.36699682655748234,-0.6428490811168383,0.6865815981148066,0
1852-09-01,AL,22.173,1.364,0.0,9,22.151794392102037,0.021205607897961443,-0.16096227214974826,0.19519860690562998,0
1852-10-01,AL,18.537,1.648,0.0,10,16.04335623578102,2.49364376421898,0.7159508485198197,1.5517149736418665,1
1852-11-01,AL,10.467,2.052,0.0,11,12.251012993680035,-1.7840129936800349,0.24361212614563557,2.1474834875078614,0
1852-12-01,AL,9.922,1.68,0.0,12,7.329356799579381,2.5926432004206195,1.100757990319855,2.4987752889541084,1
1853-01-01,AL,6.55,1.7719999999999998,0.0,1,8.581726714014643,-2.031726714014643,-0.4076988357580194,2.6013226966979315,0
1853-02-01,AL,9.073,1.527,0.0,2,8.668077221710899,0.4049227782891016,0.32194642156502606,2.313301338609987,0
1853-03-01,AL,12.498,1.662,0.0,3,12.669897011626148,-0.17189701162614845,-0.5995669824505633,1.27337794469851,0
1853-04-01,AL,17.644000000000005,1.673,0.0,4,16.47169112090323,1.172308879096775,0.4684448819199094,0.6743505486026347,1
1853-05-01,AL,20.936,1.413,0.0,5,21.434386223780272,-0.49838622378027253,0.16734188123011803,0.8855042639727696,0
1853-06-01,AL,25.156,0.984,0.0,6,24.250129267429724,0.9058707325702748,0.5265977959622591,0.8976031985385569,1
1853-07-01,AL,25.788,1.4269999999999998,0.0,7,26.452833270703106,-0.6648332707031059,-0.08578292063770121,0.8628203062038683,0
1853-08-01,AL,25.851,1.314,0.0,8,25.51427540498011,0.33672459501988783,0.19258735229568558,0.7952103023915862,0
1853-09-01,AL,22.91,1.232,0.0,9,22.71984381360131,0.19015618639868848,-0.04598416309484321,0.5409262778715371,0
1853-10-01,AL,15.643,1.815,0.0,10,16.82579850591001,-1.1827985059100108,-0.21863924149714484,0.8381962120924714,0
1853-11-01,AL,13.134,2.119,0.0,11,10.771102156217706,2.362897843782294,0.45675184142365727,1.7878186662840942,1
1853-12-01,AL,6.449,1.3869999999999998,0.0,12,8.655321046648508,-2.206321046648508,-0.3420739029254083,2.3978227021018457,0
1854-01-01,AL,7.564,1.617,0.0,1,6.957478304462338,0.606521695537662,0.25436616422381597,2.3048753666616086,0
1854-02-01,AL,10.322,1.367,0.0,2,8.922752362646829,1.3992476373531701,-0.06685057125255867,1.8947569873271106,0
1854-03-01,AL,15.462,1.154,0.0,3,13.385772222453028,2.076227777546972,1.360665703479268,0.7356122729330554,1
1854-04-01,AL,16.180999999999997,1.079,0.0,4,18.4292736881548,-2.2482736881548036,0.4090672422484462,2.326084938872906,0
1854-05-01,AL,21.845,0.911,0.0,5,20.896606534927937,0.948393465072062,0.25878251815474346,2.2432121333692923,0
1854-06-01,AL,25.087,1.634,0.0,6,24.461779774535998,0.6252202254640018,-0.22488666587291326,1.7597390480277564,0
1854-07-01,AL,27.189,1.414,0.0,7,25.906722918122874,1.282277081877126,0.9519635908043966,0.32854297662260623,1
1854-08-01,AL,27.482,1.547,0.0,8,25.786740505619143,1.6952594943808563,1.200918933907328,0.539639111292626,1
1854-09-01,AL,24.883000000000003,2.008,0.0,9,23.23099478421111,1.6520052157888934,1.5431805973489585,0.2269817535467498,1
1854-10-01,AL,17.951999999999995,1.008,0.0,10,17.308972360030673,0.643027639969322,1.3300974500463572,0.5954128198934392,1
1854-11-01,AL,10.548,1.198,0.0,11,11.89125443309753,-1.3432544330975293,0.31725947422022865,1.523971379135222,0
1854-12-01,AL,6.856999999999998,2.775,0.0,12,6.613694876035014,0.24330512396498438,-0.15230722305440766,1.050576491875861,0
1855-01-01,AL,8.549,2.324,0.0,1,6.395178762649581,2.153821237350418,0.35129064273929106,1.7510368972149952,1
1855-02-01,AL,5.722,1.399,0.0,2,9.019794363940237,-3.2977943639402367,-0.30022266754161137,2.7661516609115644,0
1855-03-01,AL,11.204,1.019,0.0,3,11.313461156246081,-0.10946115624608055,-0.4178114276119664,2.738857076126343,0
1855-04-01,AL,19.12,1.716,0.0,4,15.870058764225,3.249941235775001,-0.052438094803772074,3.274240231427226,0
1855-05-01,AL,22.689,1.465,0.0,5,22.637134493869382,0.05186550613061769,1.064115195219846,1.8946987049858421,0
1855-06-01,AL,23.798,1.277,0.0,6,26.064509884989747,-2.2665098849897483,0.34509895230529014,2.76989126725457,0
1855-07-01,AL,26.469,1.068,0.0,7,26.596943197647292,-0.12794319764729067,-0.7808625255021404,1.2897456532405172,0
1855-08-01,AL,26.099,0.847,0.0,8,26.14866555093027,-0.04966555093027125,-0.8147062111891034,1.2579078972403088,0
1855-09-01,AL,24.901,0.495,0.0,9,22.92845739889333,1.972542601106671,0.5983112841763697,1.190762626142481,1
